,0
0,0.6246588693957115
1,0.6551508577502462
2,0.6659102829537612
3,0.6637162440733869
4,0.7311390300520735
5,0.7304932189989661
6,0.7089779653070792
7,0.7300839926613921
8,0.732019257127193
9,0.75
10,0.7517276751970629
