,0
0,0.5745049916441365
1,0.8553548139624089
2,0.8538194536445776
3,0.8367741227138142
4,0.8763361124472234
5,0.8644771144771145
6,0.8589933230611196
7,0.8778481822836661
8,0.8750178062678063
9,0.8771229936543486
10,0.8823211102622867
