,0
0,0.7990158962449231
1,0.7822518317775771
2,0.812372741908753
3,0.8487011316872429
4,0.8455945198592257
5,0.8462712954034073
6,0.8515049538333851
7,0.8567867317867318
8,0.8610789609053499
9,0.8778218694885362
10,0.8721341463414634
