,0
0,0.6141652892561983
1,0.75320027382022
2,0.7061859714123745
3,0.691662425476225
4,0.7285487209267698
5,0.7376907519764663
6,0.7235603902270569
7,0.7303350970017637
8,0.7346173183277255
9,0.7414431673052363
10,0.7595276435856145
