,0
0,0.6173701161115348
1,0.4857676811805252
2,0.677472991623834
3,0.6560316437571592
4,0.7002882487327765
5,0.7231557202487435
6,0.7269963369963369
7,0.7275132275132274
8,0.7522307490885654
9,0.7584589059998897
10,0.7958416005291005
