,WS,NS,NW,aa_matrix,tcr
0,0.8781633736136328,0.9852483050491327,0.8470409661680357,hamming,F13
1,0.8509577201500609,0.984733390354221,0.8167391479162915,blosum62,F13
2,0.8368891992303688,0.9688824406400796,0.7979449786987812,blosum30,F13
3,0.8524920916713381,0.9857815774627954,0.7957552623712268,blosum35,F13
4,0.8436697434026103,0.9857541707255274,0.8141187178012457,blosum40,F13
5,0.8317476712663341,0.9858203570735069,0.8042929691119219,blosum45,F13
6,0.8432903424050089,0.9836691802908264,0.8050148155788215,blosum50,F13
7,0.8499937886793674,0.9857853650214276,0.8095690545825154,blosum55,F13
8,0.8509067103498122,0.9848245606920519,0.8132275235869258,blosum60,F13
9,0.8475278533413209,0.9853022392816904,0.8145620969419596,blosum65,F13
10,0.8528284294002626,0.9820064566360939,0.8008158357996829,blosum70,F13
11,0.859059282972852,0.9828076269065736,0.7915615357855229,blosum75,F13
12,0.8635795848828905,0.984665053983916,0.8098783199570654,blosum80,F13
13,0.8744169386868983,0.9866741032870155,0.8137456580302185,blosum85,F13
14,0.8716458345654997,0.9865707162880246,0.8198965094671111,blosum90,F13
15,0.8714149019727098,0.9874128849656948,0.8102867491910433,blosum100,F13
16,0.8656421676018192,0.9826246166315256,0.8103450762456011,pam10,F13
17,0.8580681396327188,0.9776332736373682,0.7976148666248276,pam20,F13
18,0.856164614277249,0.9771240913867155,0.7984772382012926,pam30,F13
19,0.8547100446602769,0.9718185553329803,0.7989629182232495,pam40,F13
20,0.8511470003268059,0.9740064406757474,0.7888570502051455,pam50,F13
21,0.8448018249180406,0.9725990890887102,0.7936630491597514,pam60,F13
22,0.8398925714362658,0.9702431908607971,0.7922052399074879,pam70,F13
23,0.836428837062275,0.9665698748718311,0.7924404361286849,pam80,F13
24,0.8348424680051816,0.9648945870093119,0.8030848657332706,pam90,F13
25,0.8316072164305088,0.9624876915609182,0.7939497022024953,pam100,F13
26,0.822501334393319,0.9594554000089737,0.7890910402022261,pam110,F13
27,0.8047635664146343,0.9613241249010718,0.7880527959051313,pam120,F13
28,0.8004588171461291,0.9599712732732921,0.7930196553345699,pam130,F13
29,0.8063810288049597,0.9555037545470387,0.7861385269730942,pam140,F13
30,0.812816358534245,0.9580873685026331,0.785108114392002,pam150,F13
31,0.7965144670473888,0.9584451392373051,0.7942662486255164,pam160,F13
32,0.7966506226694874,0.9523332411759678,0.7955995458303977,pam170,F13
33,0.79335658609569,0.9498705395337076,0.7885218247898285,pam180,F13
34,0.7905683950902727,0.9501593162748769,0.7880752989775065,pam190,F13
35,0.7776208148954679,0.9474831000561481,0.7831342116626139,pam200,F13
36,0.7708889100012641,0.9421228973251218,0.7974078331145231,pam210,F13
37,0.7651064795856206,0.9415686836560644,0.788644514389904,pam220,F13
38,0.7653252591792573,0.9418902602138866,0.793522974199041,pam230,F13
39,0.773771483482624,0.9377666755741053,0.79051305169457,pam240,F13
40,0.7776998247790058,0.9431577114181506,0.7942171736595617,pam250,F13
41,0.7713920529576058,0.9456105392263581,0.7803664255383869,pam260,F13
42,0.7764599957568078,0.9314354391884233,0.7842480154116983,pam270,F13
43,0.7726811744571693,0.9260572581822508,0.7759162845500173,pam280,F13
44,0.7664804417812391,0.9263294629611343,0.7754394152085631,pam290,F13
45,0.7579914949987661,0.9295567622020288,0.772650664384747,pam300,F13
46,0.7584198375454572,0.9295202201228241,0.7799445617647933,pam310,F13
47,0.7250210803585644,0.9305970198878726,0.7908917973263779,pam320,F13
48,0.7173288754722387,0.9203013026488673,0.785763238309678,pam330,F13
49,0.7104167658738733,0.9030261322336297,0.7888424575155629,pam340,F13
50,0.7151484685171464,0.9160427451758251,0.7810892247475234,pam350,F13
51,0.671402881493522,0.895836277578554,0.784781105285884,pam360,F13
52,0.6778235676399946,0.8981654093802822,0.780689955824227,pam370,F13
53,0.6694482178369444,0.8809141242285081,0.7734198901112348,pam380,F13
54,0.6701488194240246,0.8691998146228268,0.7646818715004204,pam390,F13
55,0.6692798903541786,0.8670194014732466,0.7637719720715413,pam400,F13
56,0.6573053044890035,0.861626318768106,0.7655481938979045,pam410,F13
57,0.6590352828117967,0.8529465837791085,0.7566636452792059,pam420,F13
58,0.6585893689075635,0.853263574523815,0.7579715593331156,pam430,F13
59,0.6546495422241503,0.8510809340402747,0.7563492840448017,pam440,F13
60,0.6599640528573415,0.8528129643737554,0.7530972950861227,pam450,F13
61,0.656730245422205,0.8534235034815374,0.7501974143100136,pam460,F13
62,0.6518285503054738,0.855856480104681,0.7598959107254302,pam470,F13
63,0.6434666679937207,0.8528116643051045,0.7631090033267312,pam480,F13
64,0.6550837089092166,0.847791316641799,0.7465494429517179,pam490,F13
65,0.6606413997331368,0.8477878580133413,0.7486917931308159,pam500,F13
66,0.7777383743217195,0.9433551937908607,0.7910485103132162,dayhoff,F13
67,0.8002743834984148,0.9445803865980139,0.7811630884931463,gonnet,F13
