,WS,NS,NW,aa_matrix,tcr
0,0.7877551020408162,0.9529478458049887,0.8396714241252056,hamming,NYE-S3
1,0.7496598639455783,0.946957671957672,0.8188294762349384,blosum62,NYE-S3
2,0.7431972789115646,0.9385820995064693,0.7982693077230893,blosum30,NYE-S3
3,0.6583758503401361,0.9480725623582767,0.7987622826908541,blosum35,NYE-S3
4,0.6955782312925171,0.9553099017384732,0.8206916099773242,blosum40,NYE-S3
5,0.6840986394557823,0.9530990173847318,0.8277938953359122,blosum45,NYE-S3
6,0.6652210884353741,0.9428949357520786,0.8202286470143612,blosum50,NYE-S3
7,0.7075680272108843,0.9542139077853363,0.8201172135520874,blosum55,NYE-S3
8,0.7377551020408164,0.9449168556311414,0.8148328775954827,blosum60,NYE-S3
9,0.7066326530612245,0.9518707482993196,0.8212671179582944,blosum65,NYE-S3
10,0.7212585034013606,0.952891156462585,0.8162501111555734,blosum70,NYE-S3
11,0.7015306122448979,0.957615268329554,0.817809068071673,blosum75,NYE-S3
12,0.7260204081632653,0.9514361300075584,0.8208211062202657,blosum80,NYE-S3
13,0.7583333333333333,0.9548185941043084,0.8206037970743854,blosum85,NYE-S3
14,0.7885204081632653,0.9506424792139079,0.8369964652527677,blosum90,NYE-S3
15,0.7621598639455783,0.9582010582010583,0.8359221466364323,blosum100,NYE-S3
16,0.7474489795918368,0.9579176114890402,0.807020030234316,pam10,NYE-S3
17,0.7474489795918368,0.9589380196523052,0.7976001511715797,pam20,NYE-S3
18,0.7530187074829933,0.9579176114890402,0.8007086167800452,pam30,NYE-S3
19,0.7467687074829932,0.9567271352985639,0.8015684051398336,pam40,NYE-S3
20,0.7325680272108844,0.9568972033257748,0.8047052154195011,pam50,NYE-S3
21,0.7262329931972789,0.9473922902494332,0.799381141345427,pam60,NYE-S3
22,0.727125850340136,0.9421390778533635,0.7898526077097505,pam70,NYE-S3
23,0.7204081632653061,0.9465419501133787,0.7970049130763416,pam80,NYE-S3
24,0.7303146258503401,0.9524943310657598,0.7973733938019651,pam90,NYE-S3
25,0.7210884353741497,0.9394179894179896,0.784755291005291,pam100,NYE-S3
26,0.6818027210884354,0.9343348450491309,0.791609977324263,pam110,NYE-S3
27,0.7106292517006803,0.932010582010582,0.7841364323507181,pam120,NYE-S3
28,0.6779336734693878,0.9232993197278911,0.7741402116402116,pam130,NYE-S3
29,0.654421768707483,0.9241307634164777,0.7854497354497354,pam140,NYE-S3
30,0.6534863945578231,0.9299508692365835,0.7921957671957671,pam150,NYE-S3
31,0.6538265306122449,0.9302154195011336,0.7683862433862434,pam160,NYE-S3
32,0.6645408163265306,0.9247921390778533,0.75822940287226,pam170,NYE-S3
33,0.6621598639455784,0.9209939531368103,0.7744047619047618,pam180,NYE-S3
34,0.6577380952380952,0.9185752078609223,0.7715797430083144,pam190,NYE-S3
35,0.6636054421768707,0.9177815570672714,0.7776077097505668,pam200,NYE-S3
36,0.6633928571428571,0.9245275888133031,0.7672241118669689,pam210,NYE-S3
37,0.6446428571428571,0.921655328798186,0.7696806500377928,pam220,NYE-S3
38,0.6332482993197279,0.9236961451247165,0.7654289493575208,pam230,NYE-S3
39,0.6778911564625851,0.9216931216931217,0.7490307234004713,pam240,NYE-S3
40,0.652593537414966,0.9243764172335602,0.7579554043839758,pam250,NYE-S3
41,0.6799744897959183,0.9161375661375661,0.7573601662887377,pam260,NYE-S3
42,0.6909863945578232,0.9065003779289494,0.7505991285403051,pam270,NYE-S3
43,0.6685799319727892,0.9060035125161174,0.7480481081321418,pam280,NYE-S3
44,0.6685799319727892,0.9086612422746876,0.7504034947312258,pam290,NYE-S3
45,0.677593537414966,0.9033769063180829,0.7386376772931396,pam300,NYE-S3
46,0.6903061224489796,0.9095749410875461,0.7376078209061403,pam310,NYE-S3
47,0.7215561224489796,0.9043784180338802,0.730474411987017,pam320,NYE-S3
48,0.6691751700680272,0.8898726157129518,0.7422157751989685,pam330,NYE-S3
49,0.6786989795918367,0.886055533324441,0.7385404161664665,pam340,NYE-S3
50,0.670280612244898,0.8843170601573963,0.7314759237028146,pam350,NYE-S3
51,0.676530612244898,0.8722488995598239,0.7063353119025387,pam360,NYE-S3
52,0.6845663265306122,0.8720966164243474,0.7331643768618559,pam370,NYE-S3
53,0.6774234693877551,0.8666677782224002,0.7284969543372904,pam380,NYE-S3
54,0.6881377551020409,0.8658174380863457,0.7081087990751855,pam390,NYE-S3
55,0.7065051020408163,0.868047218887555,0.710036236716909,pam400,NYE-S3
56,0.6582482993197278,0.8547035480859011,0.7280028678137922,pam410,NYE-S3
57,0.6502125850340137,0.8558306655995731,0.7111511271175136,pam420,NYE-S3
58,0.6597363945578232,0.8508553421368548,0.6956193588546529,pam430,NYE-S3
59,0.6677721088435374,0.8524426437241563,0.7087012582810902,pam440,NYE-S3
60,0.6511054421768707,0.8559451558401138,0.7029889733671246,pam450,NYE-S3
61,0.6867772108843537,0.8559101418345116,0.6994525588012982,pam460,NYE-S3
62,0.6802721088435375,0.853109577164199,0.7000722511226714,pam470,NYE-S3
63,0.6689200680272108,0.8504301720688275,0.7060652038593215,pam480,NYE-S3
64,0.6727891156462584,0.8392623716153128,0.6986967009025833,pam490,NYE-S3
65,0.6742772108843538,0.8458383353341338,0.6968448490507314,pam500,NYE-S3
66,0.652593537414966,0.9243764172335602,0.7579554043839758,dayhoff,NYE-S3
67,0.6316326530612245,0.9061235605353254,0.7732181761593526,gonnet,NYE-S3
