,WS,NS,NW,aa_matrix,tcr
0,0.9514705882352941,0.9905228758169935,0.8027972027972028,hamming,OT1
1,0.9629524886877828,0.969337606837607,0.6485431235431236,blosum62,OT1
2,0.923981329128388,0.986111111111111,0.7415501165501166,blosum30,OT1
3,0.9624880021938846,0.9888888888888889,0.7489510489510489,blosum35,OT1
4,0.9673751085515792,0.969337606837607,0.6634032634032634,blosum40,OT1
5,0.9602189885278122,0.9707264957264957,0.6557692307692309,blosum45,OT1
6,0.9611145390557155,0.9916666666666668,0.6915501165501166,blosum50,OT1
7,0.9602689793866264,0.9888888888888889,0.654020979020979,blosum55,OT1
8,0.9511229375199963,0.9721153846153847,0.653088578088578,blosum60,OT1
9,0.9633612710818593,0.969337606837607,0.6485431235431236,blosum65,OT1
10,0.9625248525983819,0.9875,0.6593240093240094,blosum70,OT1
11,0.957482917409388,0.9847222222222223,0.6178904428904429,blosum75,OT1
12,0.9612308035102153,0.9888888888888889,0.6400932400932401,blosum80,OT1
13,0.9645493395493396,0.9888888888888889,0.6751165501165503,blosum85,OT1
14,0.9664858425887838,0.9888888888888889,0.6421328671328672,blosum90,OT1
15,0.9697249645779058,0.9888888888888889,0.6311771561771561,blosum100,OT1
16,0.9451043237807945,0.9668049270990448,0.6276223776223777,pam10,OT1
17,0.9460550070844189,0.9640271493212669,0.6162587412587411,pam20,OT1
18,0.9452123040358333,0.9596153846153846,0.6141608391608392,pam30,OT1
19,0.9421631473102062,0.9526709401709402,0.6427738927738927,pam40,OT1
20,0.9394647835824307,0.9485042735042736,0.6130536130536131,pam50,OT1
21,0.9398515699986287,0.9512820512820512,0.5811771561771562,pam60,OT1
22,0.9425842131724487,0.9373931623931625,0.6113636363636363,pam70,OT1
23,0.9348176333470452,0.9415598290598292,0.6181818181818182,pam80,OT1
24,0.9329451186068833,0.9346153846153846,0.6213869463869465,pam90,OT1
25,0.9253679327208738,0.9290598290598291,0.6462121212121211,pam100,OT1
26,0.9138614653320536,0.944337606837607,0.6511655011655012,pam110,OT1
27,0.9118492618492618,0.944337606837607,0.6224358974358974,pam120,OT1
28,0.9096936560171855,0.9360042735042736,0.6288461538461538,pam130,OT1
29,0.9043917683623566,0.9304487179487179,0.633916083916084,pam140,OT1
30,0.8972719274189863,0.9192307692307692,0.6217948717948717,pam150,OT1
31,0.894683257918552,0.9290598290598291,0.622027972027972,pam160,OT1
32,0.8990858814388225,0.9304487179487179,0.6142191142191142,pam170,OT1
33,0.894698683669272,0.9304487179487179,0.6350815850815851,pam180,OT1
34,0.8819461584167467,0.9165598290598291,0.6248834498834499,pam190,OT1
35,0.8542946432652314,0.9207264957264958,0.638111888111888,pam200,OT1
36,0.854150669591846,0.9164529914529915,0.6495920745920746,pam210,OT1
37,0.8541820924173866,0.9136752136752136,0.6653263403263404,pam220,OT1
38,0.8545905891494125,0.8438034188034189,0.6285547785547785,pam230,OT1
39,0.8633644133644133,0.8438034188034189,0.6215617715617715,pam240,OT1
40,0.8669568993098405,0.8325854700854702,0.617016317016317,pam250,OT1
41,0.8083053384523972,0.7438034188034188,0.594988344988345,pam260,OT1
42,0.826989921842863,0.8284188034188034,0.649009324009324,pam270,OT1
43,0.8374451528863294,0.8242521367521368,0.6336247086247087,pam280,OT1
44,0.8352575529046117,0.8242521367521368,0.616958041958042,pam290,OT1
45,0.7750816993464051,0.7319444444444445,0.6071095571095572,pam300,OT1
46,0.7789295671648613,0.7396367521367522,0.6162004662004662,pam310,OT1
47,0.7891277023629965,0.7396367521367522,0.6321095571095571,pam320,OT1
48,0.7897233077380136,0.7438034188034188,0.5916083916083916,pam330,OT1
49,0.7445272864390511,0.7347222222222223,0.6065268065268066,pam340,OT1
50,0.7410005027652087,0.7347222222222223,0.6289044289044289,pam350,OT1
51,0.7307946546917135,0.7465811965811966,0.6334498834498834,pam360,OT1
52,0.7310834590246355,0.7465811965811966,0.6129953379953379,pam370,OT1
53,0.6829845399698342,0.7465811965811966,0.6416083916083914,pam380,OT1
54,0.6849390397184515,0.7424145299145299,0.648018648018648,pam390,OT1
55,0.6801739110562641,0.7347222222222223,0.6486013986013985,pam400,OT1
56,0.6601547145664793,0.7098290598290599,0.5993589743589742,pam410,OT1
57,0.6753845011197953,0.7098290598290599,0.6044871794871793,pam420,OT1
58,0.6728523927053339,0.7056623931623932,0.6063519813519813,pam430,OT1
59,0.6666963755199049,0.6979700854700854,0.6184731934731934,pam440,OT1
60,0.668089263677499,0.6951923076923077,0.628146853146853,pam450,OT1
61,0.6693815987933635,0.7056623931623932,0.6236013986013985,pam460,OT1
62,0.6523492847022259,0.6979700854700854,0.6108974358974358,pam470,OT1
63,0.654641436994378,0.7056623931623932,0.6230186480186479,pam480,OT1
64,0.6677698935051877,0.7056623931623932,0.6236013986013985,pam490,OT1
65,0.6664352804058687,0.708440170940171,0.6190559440559439,pam500,OT1
66,0.8703162850221673,0.8325854700854702,0.6164335664335663,dayhoff,OT1
67,0.9092223136340782,0.9527777777777778,0.6474358974358976,gonnet,OT1
