,WS,NS,NW,aa_matrix,tcr
0,0.4661458333333333,0.8271884137426899,0.7692066848669293,hamming,868Z11
1,0.5719866071428572,0.9198778195488722,0.875908521303258,blosum62,868Z11
2,0.44605654761904756,0.8592248851294905,0.8639629206945937,blosum30,868Z11
3,0.5770089285714285,0.8913559941520468,0.8559449218283804,blosum35,868Z11
4,0.6086309523809523,0.8913559941520468,0.8541207930540639,blosum40,868Z11
5,0.5412946428571428,0.9084690893901419,0.8429548573815492,blosum45,868Z11
6,0.5342261904761905,0.9172736528822056,0.8696909684926603,blosum50,868Z11
7,0.5282738095238095,0.918141708437761,0.8683263217567732,blosum55,868Z11
8,0.5719866071428572,0.9198778195488722,0.884236260293591,blosum60,868Z11
9,0.5699404761904762,0.9094611528822056,0.8764470700560926,blosum65,868Z11
10,0.625372023809524,0.9077250417710945,0.858545918367347,blosum70,868Z11
11,0.625372023809524,0.9147934941520468,0.8652281746031747,blosum75,868Z11
12,0.5848214285714286,0.9154135338345866,0.8817859380594342,blosum80,868Z11
13,0.5520833333333334,0.9010906171679198,0.8863415980427259,blosum85,868Z11
14,0.5193452380952381,0.9036947838345866,0.8908838316028167,blosum90,868Z11
15,0.53125,0.9051208751044276,0.888077709153837,blosum100,868Z11
16,0.5111607142857143,0.881063335421888,0.8862442564745194,pam10,868Z11
17,0.5111607142857143,0.8741058375104428,0.8807077216851653,pam20,868Z11
18,0.5844494047619049,0.8716256787802841,0.8759670754266619,pam30,868Z11
19,0.5528273809523809,0.8932161131996659,0.8783211749612125,pam40,868Z11
20,0.5420386904761905,0.8846595655806182,0.8859884085213032,pam50,868Z11
21,0.53125,0.8723697263993316,0.8769727518200263,pam60,868Z11
22,0.5509672619047619,0.9049968671679197,0.8751678302900107,pam70,868Z11
23,0.5550595238095238,0.8721217105263158,0.8636255818116721,pam80,868Z11
24,0.5252976190476191,0.8432017543859649,0.8583419113259338,pam90,868Z11
25,0.5610119047619049,0.8747258771929826,0.8601440356844492,pam100,868Z11
26,0.6186755952380953,0.8884907581453635,0.8521325635517364,pam110,868Z11
27,0.6067708333333334,0.8657973057644112,0.8533159535744123,pam120,868Z11
28,0.6168154761904762,0.8753459168755222,0.8540133816684568,pam130,868Z11
29,0.5453869047619048,0.8840264724310777,0.8454447129729085,pam140,868Z11
30,0.624627976190476,0.9015246449456977,0.8430865109201575,pam150,868Z11
31,0.6681547619047619,0.8945802005012531,0.834093231590882,pam160,868Z11
32,0.624627976190476,0.8806782581453635,0.8394977398854279,pam170,868Z11
33,0.6127232142857142,0.8806782581453635,0.8409809866929228,pam180,868Z11
34,0.5669642857142857,0.8667893692564747,0.833982836555675,pam190,868Z11
35,0.6504836309523809,0.9012146251044277,0.8268754102518201,pam200,868Z11
36,0.6582961309523809,0.8915420060568087,0.8190129341210166,pam210,868Z11
37,0.6761532738095237,0.8934021251044277,0.825390485141425,pam220,868Z11
38,0.6731770833333333,0.8881937917710945,0.8193318116720372,pam230,868Z11
39,0.6759672619047619,0.8969983552631579,0.8169133771929825,pam240,868Z11
40,0.6711309523809523,0.8943941885964912,0.8115633205036401,pam250,868Z11
41,0.6741071428571428,0.877764071637427,0.8036820100847356,pam260,868Z11
42,0.6532738095238095,0.860030936716792,0.8035018722401241,pam270,868Z11
43,0.6532738095238095,0.8461420478279031,0.7957227518200263,pam280,868Z11
44,0.6532738095238095,0.8416777621136174,0.7928032506862395,pam290,868Z11
45,0.6493675595238095,0.8661823830409356,0.7821152583840554,pam300,868Z11
46,0.6502976190476191,0.8821174028822054,0.7810665055495882,pam310,868Z11
47,0.6246279761904763,0.848498198621554,0.7770536833154316,pam320,868Z11
48,0.6276041666666667,0.856310698621554,0.7984315327007996,pam330,868Z11
49,0.6257440476190477,0.8292639149958229,0.7852326127819549,pam340,868Z11
50,0.6196056547619049,0.8193922305764412,0.7753136561642201,pam350,868Z11
51,0.6395089285714286,0.8058003080618212,0.7645025883160281,pam360,868Z11
52,0.6287202380952381,0.82156236946533,0.7802264217090344,pam370,868Z11
53,0.6365327380952381,0.8146179250208856,0.7649866854636591,pam380,868Z11
54,0.6186755952380953,0.8035812186716791,0.7590130460078768,pam390,868Z11
55,0.6108630952380953,0.7983728853383458,0.758529694772646,pam400,868Z11
56,0.6227678571428572,0.7949496136173768,0.7628330498866213,pam410,868Z11
57,0.6078869047619049,0.804015246449457,0.7582016797947249,pam420,868Z11
58,0.6078869047619049,0.8022791353383458,0.7582173439551259,pam430,868Z11
59,0.5961681547619048,0.7957687186716793,0.7577071398734934,pam440,868Z11
60,0.6316964285714286,0.7914773913951546,0.7556081423797589,pam450,868Z11
61,0.5959821428571428,0.8071023913951546,0.7629893185344313,pam460,868Z11
62,0.5766369047619048,0.7896923297827902,0.7563663623344075,pam470,868Z11
63,0.5803571428571428,0.8028991750208856,0.7572211779448621,pam480,868Z11
64,0.5959821428571428,0.82156236946533,0.7548260532283088,pam490,868Z11
65,0.5840773809523809,0.804498224728488,0.7643498627521182,pam500,868Z11
66,0.6711309523809523,0.8943941885964912,0.8146245449934358,dayhoff,868Z11
67,0.6603422619047619,0.8929550438596492,0.8022660818713451,gonnet,868Z11
