,WS,NS,NW,aa_matrix,tcr
0,0.8357493486905252,0.9995238095238095,0.9448577174459526,hamming,MBP-TCR
1,0.7816598107774578,0.9904046092796094,0.9205419808949221,blosum62,MBP-TCR
2,0.7614261228967112,0.9985714285714286,0.9006240573152338,blosum30,MBP-TCR
3,0.7746514270043682,0.9985714285714286,0.9029199346405228,blosum35,MBP-TCR
4,0.7799501478913244,0.9952106227106228,0.9164994972347914,blosum40,MBP-TCR
5,0.775690094219506,0.9904847374847374,0.913465057817999,blosum45,MBP-TCR
6,0.7858255470020176,0.992462148962149,0.9180837104072397,blosum50,MBP-TCR
7,0.7718876221817399,0.9916550671550672,0.9217013574660633,blosum55,MBP-TCR
8,0.7808097784568372,0.9923276862026862,0.9184313725490195,blosum60,MBP-TCR
9,0.7717694070635247,0.9923276862026862,0.9304184263448969,blosum65,MBP-TCR
10,0.7682867132867133,0.9920042735042734,0.9151378833584716,blosum70,MBP-TCR
11,0.7788210808799045,0.9939090354090354,0.9178442684766214,blosum75,MBP-TCR
12,0.7979816262169204,0.9952741147741149,0.9275643539467069,blosum80,MBP-TCR
13,0.8016952655187948,0.9981587301587302,0.9281884112619407,blosum85,MBP-TCR
14,0.8020723394252804,0.9971880341880341,0.9296759678230266,blosum90,MBP-TCR
15,0.7984298054886291,0.9991111111111112,0.9376548516842634,blosum100,MBP-TCR
16,0.8331029754559166,1.0,0.9240012569130217,pam10,MBP-TCR
17,0.8320079920079919,1.0,0.923553544494721,pam20,MBP-TCR
18,0.8117487414546238,1.0,0.9223308195072901,pam30,MBP-TCR
19,0.8208793167616697,0.9990384615384615,0.9183743086978382,pam40,MBP-TCR
20,0.8119013339601576,0.9981495726495726,0.9150608345902465,pam50,MBP-TCR
21,0.7979696773814421,0.997124542124542,0.91134766214178,pam60,MBP-TCR
22,0.7935015964427731,0.997124542124542,0.914834590246355,pam70,MBP-TCR
23,0.7896733658498365,0.9981495726495726,0.907479889391654,pam80,MBP-TCR
24,0.7951226224755638,0.9971153846153846,0.9037440925087983,pam90,MBP-TCR
25,0.7898084268672504,0.9926800976800976,0.8996671694318753,pam100,MBP-TCR
26,0.7781328475446122,0.9926800976800976,0.8904110105580694,pam110,MBP-TCR
27,0.7577747742453625,0.9925273199023199,0.8901367521367523,pam120,MBP-TCR
28,0.7575136628077805,0.9897245115995116,0.8855686274509804,pam130,MBP-TCR
29,0.7476368729309906,0.9867580891330892,0.8947985168426345,pam140,MBP-TCR
30,0.7395851207615913,0.9812234432234433,0.8890886123680242,pam150,MBP-TCR
31,0.7279059176117999,0.9693504273504274,0.8762427099044746,pam160,MBP-TCR
32,0.7229351041115747,0.9849969474969476,0.8728709150326799,pam170,MBP-TCR
33,0.7404853969559853,0.9849151404151403,0.8735250125691303,pam180,MBP-TCR
34,0.737786331315743,0.9782678571428571,0.8762680995475114,pam190,MBP-TCR
35,0.7344539773951538,0.9697609890109892,0.8695534188034187,pam200,MBP-TCR
36,0.7281797614150556,0.9600633394383395,0.8609952237305178,pam210,MBP-TCR
37,0.7170028990617225,0.9598453907203908,0.8569049773755657,pam220,MBP-TCR
38,0.7075588137352843,0.95591163003663,0.8596566113624936,pam230,MBP-TCR
39,0.713005328005328,0.963385989010989,0.8600593262946206,pam240,MBP-TCR
40,0.7178724216959511,0.9710148046398046,0.8630042735042736,pam250,MBP-TCR
41,0.6432697694462399,0.9517174908424909,0.8563223981900453,pam260,MBP-TCR
42,0.6959249573955456,0.9512487789987791,0.8557780291603821,pam270,MBP-TCR
43,0.7043140193140193,0.9435489926739926,0.8439267219708396,pam280,MBP-TCR
44,0.7082459697165578,0.9416167582417583,0.8466529663147309,pam290,MBP-TCR
45,0.6331304969540263,0.9263545482295482,0.841417672197084,pam300,MBP-TCR
46,0.6378924017159311,0.9362000915750915,0.8402742584213172,pam310,MBP-TCR
47,0.6472459893048128,0.9036146214896215,0.8084556309703368,pam320,MBP-TCR
48,0.6467504064562888,0.8926129426129427,0.8070688788335847,pam330,MBP-TCR
49,0.6383389159859749,0.8854414682539684,0.8041201608848668,pam340,MBP-TCR
50,0.6227455877455877,0.9033930097680098,0.8155448717948717,pam350,MBP-TCR
51,0.6246581849523026,0.8588782051282051,0.7859937154348919,pam360,MBP-TCR
52,0.6159880315762669,0.8626999389499389,0.788493715434892,pam370,MBP-TCR
53,0.6035510567863509,0.8453939255189254,0.7774528657616893,pam380,MBP-TCR
54,0.6231622299269357,0.842733134920635,0.7664458270487683,pam390,MBP-TCR
55,0.6177076844723903,0.8400664682539682,0.7586189039718452,pam400,MBP-TCR
56,0.6061230925936808,0.8237689255189256,0.762555932629462,pam410,MBP-TCR
57,0.5912832265773442,0.8139623778998779,0.7569640522875817,pam420,MBP-TCR
58,0.6008111496346791,0.8120347222222222,0.7542161890397185,pam430,MBP-TCR
59,0.5958467023172906,0.8102569444444445,0.7541224233283057,pam440,MBP-TCR
60,0.5975749740455623,0.8102569444444445,0.752246103569633,pam450,MBP-TCR
61,0.5960657969481499,0.7982563339438339,0.7414084967320262,pam460,MBP-TCR
62,0.5988331276566571,0.7992410714285715,0.7365925087983911,pam470,MBP-TCR
63,0.5973851638557521,0.7956855158730158,0.7388102061337356,pam480,MBP-TCR
64,0.5899119507943038,0.7930365537240537,0.7396307189542485,pam490,MBP-TCR
65,0.5950401559225089,0.7911952838827838,0.7378529411764706,pam500,MBP-TCR
66,0.7150285988521283,0.969973137973138,0.8624612870789342,dayhoff,MBP-TCR
67,0.6965689212748037,0.9680015262515262,0.88753720462544,gonnet,MBP-TCR
