,WS,NS,NW,aa_matrix,tcr
0,0.804732905982906,0.9204217273954116,0.7130517265385686,hamming,TCR6
1,0.7913675213675213,0.8997513013302487,0.6640768588137009,blosum62,TCR6
2,0.754465811965812,0.8544023520339309,0.7067703982177667,blosum30,TCR6
3,0.764102564102564,0.8699367007261744,0.6882483987747146,blosum35,TCR6
4,0.7830982905982907,0.8803219587430113,0.6841261138958508,blosum40,TCR6
5,0.7922008547008547,0.8742166313218945,0.6654187552213868,blosum45,TCR6
6,0.7896581196581197,0.8868874108347793,0.6532938248398775,blosum50,TCR6
7,0.800448717948718,0.8867810552021078,0.6549568365357838,blosum55,TCR6
8,0.7896581196581196,0.8983166248955723,0.6777951824004456,blosum60,TCR6
9,0.8056410256410258,0.8997635113424588,0.6594820384294067,blosum65,TCR6
10,0.7858974358974359,0.889247798984641,0.6577711640211641,blosum70,TCR6
11,0.7886111111111112,0.8871563524195103,0.6744291283764967,blosum75,TCR6
12,0.8041239316239317,0.8947056744425165,0.654780179615706,blosum80,TCR6
13,0.7995299145299146,0.8984939913887281,0.6465173350041772,blosum85,TCR6
14,0.7970299145299145,0.8948493027440396,0.6705983709273182,blosum90,TCR6
15,0.8063675213675214,0.9029506458453828,0.6690493595098859,blosum100,TCR6
16,0.7964957264957264,0.9122858428121587,0.7080722639933166,pam10,TCR6
17,0.7931410256410256,0.907731508257824,0.7012113617376776,pam20,TCR6
18,0.7941452991452991,0.9080855986119143,0.7089076858813701,pam30,TCR6
19,0.7946581196581197,0.9041934965619177,0.6954365079365079,pam40,TCR6
20,0.7912393162393163,0.9006281729965941,0.6872284878863827,pam50,TCR6
21,0.7836431623931623,0.8912110404215667,0.68270850737956,pam60,TCR6
22,0.7674038461538462,0.8931190154874364,0.6843306182121971,pam70,TCR6
23,0.7683333333333333,0.8811744103849367,0.6807470064049012,pam80,TCR6
24,0.7700854700854702,0.8876974487500803,0.672843567251462,pam90,TCR6
25,0.7629273504273504,0.8850388792494057,0.6748442286271233,pam100,TCR6
26,0.7472863247863248,0.867132575027312,0.6625887635756056,pam110,TCR6
27,0.7549145299145301,0.8620043698991067,0.6462971665274296,pam120,TCR6
28,0.7457264957264959,0.8590460124670651,0.6411062378167641,pam130,TCR6
29,0.735,0.8463620589936379,0.6551622110832638,pam140,TCR6
30,0.7337606837606838,0.8353724053724054,0.6439536340852131,pam150,TCR6
31,0.7365811965811966,0.8424240087397983,0.639106446672236,pam160,TCR6
32,0.7242307692307692,0.8450340595077437,0.6515664160401002,pam170,TCR6
33,0.735940170940171,0.8420487115223956,0.6529535644667224,pam180,TCR6
34,0.7288675213675214,0.8324847374847375,0.6503063213589529,pam190,TCR6
35,0.7286538461538462,0.827508514876936,0.6489452798663324,pam200,TCR6
36,0.7146367521367522,0.8240983869931238,0.6506143831801726,pam210,TCR6
37,0.7075854700854701,0.8109115738063106,0.6386782929546088,pam220,TCR6
38,0.7184188034188035,0.8068764860870123,0.6259833611807296,pam230,TCR6
39,0.7234188034188034,0.8135251590514748,0.6259468114731274,pam240,TCR6
40,0.7151495726495727,0.8123828802776171,0.6262949039264829,pam250,TCR6
41,0.6905769230769231,0.7988165927639612,0.6251496797549428,pam260,TCR6
42,0.7125854700854701,0.8045678298309877,0.6240914786967419,pam270,TCR6
43,0.7145299145299145,0.7972537112010797,0.6254490392648286,pam280,TCR6
44,0.7123076923076923,0.8055054302422724,0.6161166805903648,pam290,TCR6
45,0.6879700854700855,0.7786938500096395,0.6252088554720133,pam300,TCR6
46,0.6833119658119658,0.7741237709658761,0.6156937482595378,pam310,TCR6
47,0.7104700854700854,0.7648264893001736,0.6044373085491507,pam320,TCR6
48,0.6852457264957266,0.7372803804382752,0.602109440267335,pam330,TCR6
49,0.7133119658119658,0.7496271126534284,0.5961744639376219,pam340,TCR6
50,0.6794444444444445,0.7517910160015424,0.6061507936507937,pam350,TCR6
51,0.6842735042735042,0.7295989974937344,0.5949944305207463,pam360,TCR6
52,0.6784081196581196,0.7301638712165028,0.5956331801726538,pam370,TCR6
53,0.6985149572649573,0.7108688387635757,0.5788011695906433,pam380,TCR6
54,0.6867521367521368,0.7184602531970953,0.5867167919799499,pam390,TCR6
55,0.6876068376068376,0.71775223314697,0.5852165135059872,pam400,TCR6
56,0.6949465811965811,0.7164057579847054,0.5742428989139515,pam410,TCR6
57,0.6932371794871794,0.7085241951031425,0.5775201893622945,pam420,TCR6
58,0.6795512820512821,0.7061490264121842,0.5825518657755501,pam430,TCR6
59,0.6851923076923077,0.7058773536405114,0.5791118421052632,pam440,TCR6
60,0.6801282051282052,0.7068790566158987,0.5660366193260931,pam450,TCR6
61,0.6751282051282051,0.6987637362637363,0.5692529935950988,pam460,TCR6
62,0.6734615384615384,0.7016893194524773,0.5735406223893066,pam470,TCR6
63,0.6812820512820512,0.7029564295353768,0.5696620022277917,pam480,TCR6
64,0.67741452991453,0.6863289634342267,0.568707358674464,pam490,TCR6
65,0.6708974358974359,0.6878796349848981,0.5732108047897521,pam500,TCR6
66,0.7200854700854701,0.8178590707538076,0.6313753132832081,dayhoff,TCR6
67,0.7469764957264957,0.8125843454790823,0.6049289891395155,gonnet,TCR6
