,WS,NS,NW,aa_matrix,tcr
0,0.938732800137599,0.9762448400412798,0.7192777777777778,hamming,B15
1,0.9209803921568629,0.9664473684210526,0.6597777777777779,blosum62,B15
2,0.9174640952872377,0.9438028895768834,0.6477777777777778,blosum30,B15
3,0.9319960440316477,0.9543859649122807,0.6422777777777778,blosum35,B15
4,0.9274305555555555,0.9517543859649124,0.6406666666666666,blosum40,B15
5,0.9157456140350877,0.9527850877192983,0.6519444444444444,blosum45,B15
6,0.9225374097007224,0.9590789473684211,0.6178333333333333,blosum50,B15
7,0.9191236670106638,0.9617105263157895,0.6294444444444445,blosum55,B15
8,0.917873667010664,0.9611842105263158,0.6366666666666667,blosum60,B15
9,0.9230271757825937,0.9611842105263158,0.6451666666666667,blosum65,B15
10,0.9281656346749226,0.9632894736842104,0.654611111111111,blosum70,B15
11,0.9311558307533538,0.9627631578947369,0.6431666666666667,blosum75,B15
12,0.916532292741658,0.9643421052631579,0.6315,blosum80,B15
13,0.9270115239078087,0.9569736842105264,0.6277777777777778,blosum85,B15
14,0.9185754213966287,0.9569736842105264,0.6352222222222222,blosum90,B15
15,0.9357026143790851,0.9590789473684211,0.6281666666666667,blosum100,B15
16,0.9385053319573444,0.9635681114551083,0.6758888888888889,pam10,B15
17,0.9296091331269348,0.9594014447884417,0.6737777777777778,pam20,B15
18,0.9187671998624012,0.9552128482972136,0.6458888888888888,pam30,B15
19,0.9136584107327141,0.9515286377708978,0.6648888888888889,pam40,B15
20,0.9083075335397316,0.9462874097007223,0.6148888888888889,pam50,B15
21,0.9085410216718266,0.9520330237358101,0.6294444444444445,pam60,B15
22,0.9113106295149638,0.9317040763673891,0.64,pam70,B15
23,0.9122385620915032,0.9238531991744067,0.602111111111111,pam80,B15
24,0.9088467492260062,0.929094427244582,0.6282777777777777,pam90,B15
25,0.8966610767113863,0.9311996904024766,0.6421666666666667,pam100,B15
26,0.9001995184038527,0.9279760061919504,0.642888888888889,pam110,B15
27,0.9056811145510835,0.9238093395252838,0.6461111111111111,pam120,B15
28,0.8987512899896799,0.921155830753354,0.6224444444444445,pam130,B15
29,0.8948705710354318,0.8938531991744065,0.6043333333333333,pam140,B15
30,0.893188854489164,0.8844672342621258,0.6032222222222223,pam150,B15
31,0.8948039215686274,0.8915570175438596,0.6224444444444444,pam160,B15
32,0.8881368249054008,0.9115789473684209,0.6033333333333333,pam170,B15
33,0.8836270209838322,0.9089473684210526,0.6258888888888889,pam180,B15
34,0.8647381320949432,0.8842543859649122,0.6121666666666667,pam190,B15
35,0.8626255589955282,0.8784429824561404,0.5938888888888888,pam200,B15
36,0.8579618163054695,0.8873245614035088,0.6043888888888889,pam210,B15
37,0.8538015995872031,0.8826315789473684,0.5997222222222222,pam220,B15
38,0.8803654970760235,0.8495175438596491,0.5929444444444444,pam230,B15
39,0.8791387168902649,0.8505592105263157,0.5877222222222223,pam240,B15
40,0.889452184382525,0.8510855263157895,0.6072777777777777,pam250,B15
41,0.8791666666666667,0.8405372807017544,0.6307777777777778,pam260,B15
42,0.8438929738562091,0.8386074561403509,0.5921666666666666,pam270,B15
43,0.8400950292397662,0.8396271929824561,0.5845,pam280,B15
44,0.8411988304093567,0.8349122807017544,0.5928333333333333,pam290,B15
45,0.8266154970760233,0.8342324561403508,0.6353888888888889,pam300,B15
46,0.8284803921568628,0.8392214912280702,0.6107222222222223,pam310,B15
47,0.8373181114551083,0.838453947368421,0.6041666666666666,pam320,B15
48,0.8346061231510147,0.8640021929824562,0.6148333333333333,pam330,B15
49,0.7774367905056758,0.8042543859649122,0.5688333333333333,pam340,B15
50,0.8030469556243551,0.7993640350877194,0.6127777777777779,pam350,B15
51,0.7992191262469901,0.8001644736842104,0.6041666666666667,pam360,B15
52,0.8136966804265565,0.806875,0.577,pam370,B15
53,0.7411483058135534,0.7790021929824561,0.5651666666666666,pam380,B15
54,0.736891339869281,0.7761010061919504,0.5556111111111111,pam390,B15
55,0.7417100963192295,0.7823245614035088,0.5686111111111111,pam400,B15
56,0.7200887942896457,0.7576973684210526,0.5701666666666667,pam410,B15
57,0.7189260835913311,0.7941557017543859,0.5807222222222223,pam420,B15
58,0.7171613777089783,0.7829211816305469,0.5751666666666667,pam430,B15
59,0.716469728242174,0.7808333333333333,0.5751666666666667,pam440,B15
60,0.7208335483316134,0.7881030701754386,0.5801666666666667,pam450,B15
61,0.7075187048503613,0.7915241228070176,0.5938333333333333,pam460,B15
62,0.7141167870657035,0.6972303921568628,0.5318333333333334,pam470,B15
63,0.7240606725146199,0.7019627192982456,0.5251666666666666,pam480,B15
64,0.7097701668386652,0.7928399122807017,0.5771666666666666,pam490,B15
65,0.7106035001719986,0.7938815789473684,0.5971666666666666,pam500,B15
66,0.889452184382525,0.8510855263157895,0.6039444444444444,dayhoff,B15
67,0.880826453388373,0.8983771929824561,0.5902777777777777,gonnet,B15
