,WS,NS,NW,aa_matrix,tcr
0,0.9962962962962962,0.9784435626102294,0.5490079365079366,hamming,TCR2W1S12-20.4
1,0.8737037037037038,0.9453571428571429,0.6956349206349206,blosum62,TCR2W1S12-20.4
2,0.9403703703703705,0.9357231040564373,0.5365079365079364,blosum30,TCR2W1S12-20.4
3,0.9381481481481482,0.9510714285714286,0.6271825396825397,blosum35,TCR2W1S12-20.4
4,0.8937037037037037,0.9549603174603174,0.692063492063492,blosum40,TCR2W1S12-20.4
5,0.8196296296296296,0.9467460317460319,0.715079365079365,blosum45,TCR2W1S12-20.4
6,0.8144444444444445,0.9547442680776015,0.6984126984126984,blosum50,TCR2W1S12-20.4
7,0.8366666666666667,0.9522134038800705,0.6984126984126984,blosum55,TCR2W1S12-20.4
8,0.8640740740740741,0.9428968253968254,0.6956349206349206,blosum60,TCR2W1S12-20.4
9,0.9233333333333332,0.9500396825396826,0.7011904761904761,blosum65,TCR2W1S12-20.4
10,0.8737037037037038,0.9536111111111112,0.7123015873015873,blosum70,TCR2W1S12-20.4
11,0.8588888888888888,0.9629761904761904,0.7206349206349205,blosum75,TCR2W1S12-20.4
12,0.8985185185185186,0.9508641975308642,0.6956349206349207,blosum80,TCR2W1S12-20.4
13,0.9355555555555555,0.9569047619047619,0.6623015873015874,blosum85,TCR2W1S12-20.4
14,0.9355555555555555,0.9604761904761905,0.6956349206349207,blosum90,TCR2W1S12-20.4
15,0.9207407407407407,0.9663007054673722,0.6317460317460318,blosum100,TCR2W1S12-20.4
16,0.9225925925925926,0.9581349206349208,0.6761904761904762,pam10,TCR2W1S12-20.4
17,0.9225925925925926,0.955952380952381,0.6845238095238095,pam20,TCR2W1S12-20.4
18,0.9003703703703703,0.9540277777777778,0.6845238095238095,pam30,TCR2W1S12-20.4
19,0.8781481481481481,0.9481349206349206,0.6511904761904762,pam40,TCR2W1S12-20.4
20,0.9003703703703703,0.949920634920635,0.6817460317460318,pam50,TCR2W1S12-20.4
21,0.855925925925926,0.9484523809523809,0.6595238095238096,pam60,TCR2W1S12-20.4
22,0.855925925925926,0.9495238095238095,0.7011904761904763,pam70,TCR2W1S12-20.4
23,0.855925925925926,0.9520238095238096,0.6859126984126984,pam80,TCR2W1S12-20.4
24,0.8411111111111111,0.9509126984126984,0.7039682539682539,pam90,TCR2W1S12-20.4
25,0.855925925925926,0.9343650793650793,0.6559523809523808,pam100,TCR2W1S12-20.4
26,0.855925925925926,0.9372420634920635,0.7011904761904763,pam110,TCR2W1S12-20.4
27,0.8337037037037037,0.939186507936508,0.6706349206349207,pam120,TCR2W1S12-20.4
28,0.8237037037037037,0.9419246031746032,0.728968253968254,pam130,TCR2W1S12-20.4
29,0.7792592592592593,0.9215277777777778,0.7373015873015873,pam140,TCR2W1S12-20.4
30,0.7448148148148148,0.9262500000000001,0.7178571428571429,pam150,TCR2W1S12-20.4
31,0.7003703703703704,0.9265277777777777,0.7261904761904763,pam160,TCR2W1S12-20.4
32,0.7670370370370371,0.9251388888888888,0.703968253968254,pam170,TCR2W1S12-20.4
33,0.7570370370370372,0.921845238095238,0.728968253968254,pam180,TCR2W1S12-20.4
34,0.7670370370370371,0.9208730158730158,0.6706349206349207,pam190,TCR2W1S12-20.4
35,0.7670370370370371,0.9060714285714285,0.678968253968254,pam200,TCR2W1S12-20.4
36,0.692962962962963,0.9007539682539683,0.691468253968254,pam210,TCR2W1S12-20.4
37,0.692962962962963,0.9043253968253969,0.6831349206349208,pam220,TCR2W1S12-20.4
38,0.667962962962963,0.9021428571428572,0.6831349206349208,pam230,TCR2W1S12-20.4
39,0.7568518518518519,0.9009435626102291,0.6748015873015873,pam240,TCR2W1S12-20.4
40,0.7818518518518519,0.9009435626102293,0.6998015873015874,pam250,TCR2W1S12-20.4
41,0.6924074074074074,0.8929585537918872,0.6998015873015874,pam260,TCR2W1S12-20.4
42,0.7818518518518519,0.9042857142857142,0.6748015873015873,pam270,TCR2W1S12-20.4
43,0.7374074074074074,0.8939991181657849,0.6831349206349208,pam280,TCR2W1S12-20.4
44,0.667962962962963,0.8929276895943563,0.6831349206349208,pam290,TCR2W1S12-20.4
45,0.6579629629629629,0.888205467372134,0.6748015873015873,pam300,TCR2W1S12-20.4
46,0.6579629629629629,0.8948721340388006,0.6831349206349208,pam310,TCR2W1S12-20.4
47,0.6753703703703704,0.902094356261023,0.691468253968254,pam320,TCR2W1S12-20.4
48,0.692962962962963,0.896221340388007,0.6998015873015874,pam330,TCR2W1S12-20.4
49,0.542962962962963,0.871252204585538,0.728373015873016,pam340,TCR2W1S12-20.4
50,0.6901851851851852,0.8760141093474427,0.7123015873015873,pam350,TCR2W1S12-20.4
51,0.6901851851851852,0.8603703703703705,0.7373015873015873,pam360,TCR2W1S12-20.4
52,0.6901851851851852,0.8643783068783069,0.7059523809523809,pam370,TCR2W1S12-20.4
53,0.5551851851851852,0.8370458553791889,0.7634920634920634,pam380,TCR2W1S12-20.4
54,0.524074074074074,0.8452028218694885,0.7825396825396825,pam390,TCR2W1S12-20.4
55,0.5440740740740742,0.8380599647266314,0.7825396825396825,pam400,TCR2W1S12-20.4
56,0.5551851851851852,0.8418298059964726,0.7718253968253969,pam410,TCR2W1S12-20.4
57,0.5551851851851852,0.8418298059964726,0.7634920634920634,pam420,TCR2W1S12-20.4
58,0.524074074074074,0.8302028218694885,0.7492063492063492,pam430,TCR2W1S12-20.4
59,0.524074074074074,0.840758377425044,0.7492063492063492,pam440,TCR2W1S12-20.4
