,0
a3a,0.8139329805996472
TIL1383I,0.6505555555555556
TCR81-14,0.7152777777777777
18A2,0.807142857142857
NYE-S1,0.8160056089743589
TCR6,0.7933723196881092
TCR7,0.7713498622589533
A6,0.7689793866264454
T1,0.974910394265233
FLT3DY,0.9189814814814815
A23,0.9091954022988505
TCR2-T,0.7745726495726496
R24,0.8202861952861952
868Z11,0.8316326530612245
TCR-1E6,0.7045977011494253
APN-TCR,0.8083333333333332
EWW-TCR,0.8722222222222222
A11Va,0.8044077134986226
TCR-F5,0.881101887327941
TCR-3598-2,0.8909188034188035
MBP-TCR,0.9248366013071895
B3K508,0.86489898989899
