,0
a3a,0.8901234567901235
TIL1383I,0.7944444444444444
TCR81-14,0.8074980574980574
18A2,0.811111111111111
NYE-S1,0.8733796296296296
TCR6,0.7587962962962963
TCR7,0.7597465886939571
A6,0.7938988095238096
T1,0.9803921568627451
FLT3DY,0.9166666666666666
A23,0.9092592592592593
TCR2-T,0.8557692307692308
R24,0.8686868686868686
868Z11,0.8072916666666666
TCR-1E6,0.9466666666666667
APN-TCR,0.7455908289241623
EWW-TCR,0.7788272333726879
A11Va,0.8226381461675579
TCR-F5,0.894453276806218
TCR-3598-2,0.8617818813131312
MBP-TCR,0.920405982905983
B3K508,0.7481481481481481
