,0
a3a,0.9282407407407408
TIL1383I,0.7693121693121693
TCR81-14,0.8447420634920636
18A2,0.8629629629629628
NYE-S1,0.8141025641025642
TCR6,0.8101851851851852
TCR7,0.8106060606060606
A6,0.796694214876033
T1,0.7619047619047619
FLT3DY,0.8508771929824562
A23,0.9880952380952381
TCR2-T,0.8287037037037037
R24,0.9087301587301587
868Z11,0.7769423558897244
TCR-1E6,0.875
APN-TCR,0.8190104166666666
EWW-TCR,0.8717592592592592
A11Va,0.8215488215488215
TCR-F5,0.8691358024691357
TCR-3598-2,0.8553909465020576
MBP-TCR,0.9787878787878789
B3K508,0.8703703703703703
