,0
a3a,0.8962962962962964
TIL1383I,0.7846153846153846
TCR81-14,0.7775835275835276
18A2,0.8085648148148148
NYE-S1,0.8687499999999999
TCR6,0.762962962962963
TCR7,0.7982456140350878
A6,0.792906746031746
T1,0.9803921568627451
FLT3DY,0.9120370370370371
A23,0.9092592592592593
TCR2-T,0.8547008547008547
R24,0.8821548821548822
868Z11,0.8107638888888888
TCR-1E6,0.9266666666666667
APN-TCR,0.7513227513227513
EWW-TCR,0.78099173553719
A11Va,0.8318478906714201
TCR-F5,0.9007340674007341
TCR-3598-2,0.8634785353535354
MBP-TCR,0.9186965811965813
B3K508,0.7518518518518519
