,0
a3a,0.8215811965811967
TIL1383I,0.7666666666666666
TCR81-14,0.7933501683501682
18A2,0.8226315789473685
NYE-S1,0.8537037037037037
TCR6,0.8108974358974358
TCR7,0.7823129251700681
A6,0.7791889483065955
T1,0.9741379310344828
FLT3DY,0.6803030303030303
A23,0.8075396825396824
TCR2-T,0.7483695652173913
R24,0.8090534979423868
868Z11,0.7159391534391535
TCR-1E6,0.6268861454046639
APN-TCR,0.7657196969696969
EWW-TCR,0.748500881834215
A11Va,0.8078703703703703
TCR-F5,0.8941375968992249
TCR-3598-2,0.8843125734430082
MBP-TCR,0.9394708994708996
B3K508,0.6578483245149912
