,0
a3a,0.8235653235653236
TIL1383I,0.6818181818181818
TCR81-14,0.7712542087542088
18A2,0.8071929824561405
NYE-S1,0.8523148148148149
TCR6,0.8275166191832858
TCR7,0.7721088435374149
A6,0.7823083778966131
T1,0.9741379310344828
FLT3DY,0.734090909090909
A23,0.8075396825396824
TCR2-T,0.7233695652173914
R24,0.8271604938271605
868Z11,0.6861772486772487
TCR-1E6,0.7352537722908093
APN-TCR,0.7172348484848484
EWW-TCR,0.7264550264550266
A11Va,0.810763888888889
TCR-F5,0.8883505598621877
TCR-3598-2,0.8748922835879358
MBP-TCR,0.9427513227513228
B3K508,0.7019400352733687
