,0
a3a,0.876337448559671
TIL1383I,0.7393162393162394
TCR81-14,0.7876845376845377
18A2,0.7840277777777778
NYE-S1,0.8854166666666666
TCR6,0.7240740740740742
TCR7,0.7680311890838206
A6,0.7760416666666666
T1,0.9705882352941176
FLT3DY,0.9166666666666666
A23,0.8567901234567902
TCR2-T,0.8386752136752137
R24,0.9023569023569024
868Z11,0.8194444444444445
TCR-1E6,0.9366666666666666
APN-TCR,0.7391975308641975
EWW-TCR,0.7662337662337663
A11Va,0.7764408793820557
TCR-F5,0.8898211937427624
TCR-3598-2,0.8430003156565657
MBP-TCR,0.9227564102564102
B3K508,0.6407407407407407
