,0
a3a,0.7918192918192918
TIL1383I,0.7242424242424242
TCR81-14,0.7676767676767676
18A2,0.8182456140350878
NYE-S1,0.8175925925925925
TCR6,0.8037749287749287
TCR7,0.8231292517006802
A6,0.8079322638146166
T1,0.9741379310344828
FLT3DY,0.734090909090909
A23,0.8075396825396824
TCR2-T,0.7237318840579711
R24,0.8074074074074074
868Z11,0.7331349206349206
TCR-1E6,0.5747599451303155
APN-TCR,0.7698863636363636
EWW-TCR,0.7074074074074073
A11Va,0.8084490740740741
TCR-F5,0.8949181739879414
TCR-3598-2,0.8825891108499805
MBP-TCR,0.9346031746031747
B3K508,0.6137566137566137
