,0
a3a,0.9282407407407408
TIL1383I,0.7534391534391535
TCR81-14,0.8640873015873015
18A2,0.8509259259259259
NYE-S1,0.827991452991453
TCR6,0.8217592592592592
TCR7,0.7976190476190476
A6,0.8600550964187329
T1,0.7222222222222222
FLT3DY,0.8654970760233919
A23,0.9841269841269842
TCR2-T,0.8805555555555555
R24,0.9097222222222223
868Z11,0.8195488721804511
TCR-1E6,0.8268518518518518
APN-TCR,0.7763020833333334
EWW-TCR,0.9101851851851851
A11Va,0.8188552188552188
TCR-F5,0.890909090909091
TCR-3598-2,0.8648148148148148
MBP-TCR,0.966919191919192
B3K508,0.6944444444444445
