,0
a3a,0.8874485596707821
TIL1383I,0.7931623931623931
TCR81-14,0.7793317793317792
18A2,0.7925925925925926
NYE-S1,0.8312499999999999
TCR6,0.737962962962963
TCR7,0.7470760233918128
A6,0.7844742063492062
T1,0.9705882352941176
FLT3DY,0.8078703703703706
A23,0.8456790123456791
TCR2-T,0.8493589743589743
R24,0.8047138047138046
868Z11,0.8177083333333334
TCR-1E6,0.8977777777777778
APN-TCR,0.7504409171075838
EWW-TCR,0.7532467532467532
A11Va,0.8318478906714201
TCR-F5,0.8795363991442423
TCR-3598-2,0.8353061868686869
MBP-TCR,0.9176282051282051
B3K508,0.6777777777777777
