,0
a3a,0.9305555555555555
TIL1383I,0.7587301587301587
TCR81-14,0.7663690476190476
18A2,0.8361111111111111
NYE-S1,0.7927350427350427
TCR6,0.7847222222222223
TCR7,0.8133116883116882
A6,0.8528925619834711
T1,0.7857142857142857
FLT3DY,0.8538011695906432
A23,0.9841269841269842
TCR2-T,0.7527777777777779
R24,0.8323412698412699
868Z11,0.7393483709273183
TCR-1E6,0.8157407407407407
APN-TCR,0.81484375
EWW-TCR,0.8851851851851852
A11Va,0.8161616161616161
TCR-F5,0.8710998877665546
TCR-3598-2,0.8716872427983539
MBP-TCR,0.952020202020202
B3K508,0.6944444444444445
