,0
a3a,0.897119341563786
TIL1383I,0.7615384615384615
TCR81-14,0.7962315462315462
18A2,0.7851851851851852
NYE-S1,0.8916666666666666
TCR6,0.7453703703703703
TCR7,0.7573099415204679
A6,0.7720734126984127
T1,0.9607843137254901
FLT3DY,0.829861111111111
A23,0.825925925925926
TCR2-T,0.8215811965811964
R24,0.882154882154882
868Z11,0.765625
TCR-1E6,0.8288888888888889
APN-TCR,0.7652116402116403
EWW-TCR,0.6975600157418339
A11Va,0.7595068330362448
TCR-F5,0.8738051777267463
TCR-3598-2,0.8364504419191919
MBP-TCR,0.9053418803418802
B3K508,0.7481481481481481
