,0
a3a,0.9073260073260073
TIL1383I,0.7803174603174603
TCR81-14,0.7170329670329672
18A2,0.818342151675485
NYE-S1,0.781986531986532
TCR6,0.747049247049247
TCR7,0.7766439909297053
A6,0.8356643356643355
T1,0.6237373737373737
FLT3DY,0.7602898550724638
A23,0.7683760683760683
TCR2-T,0.7625396825396825
R24,0.7853535353535354
868Z11,0.798611111111111
TCR-1E6,0.7647714604236343
APN-TCR,0.8068580542264753
EWW-TCR,0.8004208754208754
A11Va,0.8451676528599606
TCR-F5,0.9025044722719141
TCR-3598-2,0.8396581196581195
MBP-TCR,0.8666666666666667
B3K508,0.7617283950617284
