,0
a3a,0.8012820512820512
TIL1383I,0.6666666666666666
TCR81-14,0.7523148148148148
18A2,0.8092982456140351
NYE-S1,0.7898148148148149
TCR6,0.8127967711301044
TCR7,0.7670068027210885
A6,0.7281639928698752
T1,0.9741379310344828
FLT3DY,0.7821969696969697
A23,0.8075396825396824
TCR2-T,0.6951086956521739
R24,0.7773662551440329
868Z11,0.7407407407407406
TCR-1E6,0.6776406035665294
APN-TCR,0.7604166666666666
EWW-TCR,0.7164021164021164
A11Va,0.8188657407407408
TCR-F5,0.900032299741602
TCR-3598-2,0.8413728946337642
MBP-TCR,0.9153968253968254
B3K508,0.6701940035273369
