,0
a3a,0.8962962962962964
TIL1383I,0.7901709401709401
TCR81-14,0.7944832944832946
18A2,0.8310185185185185
NYE-S1,0.845138888888889
TCR6,0.7212962962962962
TCR7,0.8084795321637427
A6,0.7814980158730158
T1,0.9313725490196079
FLT3DY,0.6134259259259259
A23,0.8438271604938272
TCR2-T,0.8472222222222223
R24,0.8888888888888888
868Z11,0.7760416666666666
TCR-1E6,0.81
APN-TCR,0.7799823633156967
EWW-TCR,0.726879181424636
A11Va,0.8021390374331551
TCR-F5,0.8785550256138492
TCR-3598-2,0.8425268308080809
MBP-TCR,0.9025641025641026
B3K508,0.6296296296296297
