,0
a3a,0.9467592592592592
TIL1383I,0.7518518518518519
TCR81-14,0.8482142857142857
18A2,0.8712962962962963
NYE-S1,0.8237179487179488
TCR6,0.8344907407407408
TCR7,0.8457792207792209
A6,0.8236914600550964
T1,0.7222222222222222
FLT3DY,0.8625730994152047
A23,0.9841269841269842
TCR2-T,0.8472222222222222
R24,0.8878968253968255
868Z11,0.7744360902255639
TCR-1E6,0.8601851851851853
APN-TCR,0.85546875
EWW-TCR,0.9273148148148147
A11Va,0.797979797979798
TCR-F5,0.8882716049382715
TCR-3598-2,0.8630041152263375
MBP-TCR,0.9699494949494949
B3K508,0.7962962962962964
