,0
a3a,0.8097001763668431
TIL1383I,0.5944444444444444
TCR81-14,0.6988636363636364
18A2,0.7519047619047617
NYE-S1,0.7905649038461539
TCR6,0.7651072124756336
TCR7,0.7586088154269972
A6,0.768225238813474
T1,0.6367980884109916
FLT3DY,0.7785493827160493
A23,0.8781609195402299
TCR2-T,0.7628205128205128
R24,0.7933501683501684
868Z11,0.9064625850340136
TCR-1E6,0.6431034482758621
APN-TCR,0.7880769230769231
EWW-TCR,0.6412037037037037
A11Va,0.8063973063973063
TCR-F5,0.8775897545054633
TCR-3598-2,0.8860042735042736
MBP-TCR,0.9187091503267973
B3K508,0.8724747474747475
