,0
a3a,0.8763125763125763
TIL1383I,0.7625396825396825
TCR81-14,0.7514652014652015
18A2,0.8355379188712523
NYE-S1,0.7676767676767677
TCR6,0.7604802604802604
TCR7,0.764172335600907
A6,0.8391608391608392
T1,0.6212121212121212
FLT3DY,0.6898550724637681
A23,0.7564102564102564
TCR2-T,0.7507936507936508
R24,0.7782828282828284
868Z11,0.7847222222222222
TCR-1E6,0.7398736529171311
APN-TCR,0.7870813397129185
EWW-TCR,0.7527777777777779
A11Va,0.8678500986193294
TCR-F5,0.9227787716159809
TCR-3598-2,0.8477828054298642
MBP-TCR,0.8735042735042735
B3K508,0.7851851851851851
