,0
a3a,0.8887667887667887
TIL1383I,0.7746031746031746
TCR81-14,0.7344322344322345
18A2,0.8364197530864198
NYE-S1,0.7758838383838386
TCR6,0.7667887667887668
TCR7,0.736281179138322
A6,0.8362470862470862
T1,0.6363636363636364
FLT3DY,0.7605797101449276
A23,0.7376068376068377
TCR2-T,0.765079365079365
R24,0.8141414141414142
868Z11,0.8055555555555556
TCR-1E6,0.7655146785581568
APN-TCR,0.7784688995215312
EWW-TCR,0.7699494949494948
A11Va,0.8577063961679346
TCR-F5,0.9204477692849785
TCR-3598-2,0.8744796380090497
MBP-TCR,0.8837606837606837
B3K508,0.762962962962963
