,0
a3a,0.8068783068783069
TIL1383I,0.6711111111111112
TCR81-14,0.7100168350168351
18A2,0.7966666666666667
NYE-S1,0.8283253205128206
TCR6,0.821393762183236
TCR7,0.7634297520661156
A6,0.7730015082956259
T1,0.971326164874552
FLT3DY,0.9143518518518517
A23,0.8597701149425289
TCR2-T,0.7873931623931624
R24,0.8127104377104377
868Z11,0.8154761904761904
TCR-1E6,0.6522988505747126
APN-TCR,0.7880769230769231
EWW-TCR,0.8444444444444446
A11Va,0.855065809611264
TCR-F5,0.8907159074783596
TCR-3598-2,0.8877849002849003
MBP-TCR,0.9101307189542484
B3K508,0.8863636363636364
