,0
a3a,0.806878306878307
TIL1383I,0.6666666666666666
TCR81-14,0.7272727272727272
18A2,0.7819047619047619
NYE-S1,0.8141025641025642
TCR6,0.820662768031189
TCR7,0.7789256198347108
A6,0.7848164906988436
T1,0.978494623655914
FLT3DY,0.9251543209876543
A23,0.9114942528735632
TCR2-T,0.7927350427350429
R24,0.8030303030303031
868Z11,0.8001700680272109
TCR-1E6,0.6551724137931034
APN-TCR,0.838076923076923
EWW-TCR,0.8287037037037036
A11Va,0.8131313131313131
TCR-F5,0.8998687384702709
TCR-3598-2,0.889494301994302
MBP-TCR,0.9170751633986928
B3K508,0.8585858585858585
