,0
a3a,0.7954822954822957
TIL1383I,0.6181818181818182
TCR81-14,0.80513468013468
18A2,0.8207017543859649
NYE-S1,0.7851851851851851
TCR6,0.8011633428300096
TCR7,0.7159863945578232
A6,0.734180035650624
T1,0.9741379310344828
FLT3DY,0.7628787878787878
A23,0.8075396825396824
TCR2-T,0.6512681159420289
R24,0.8349794238683127
868Z11,0.7761243386243386
TCR-1E6,0.7064471879286695
APN-TCR,0.7380681818181819
EWW-TCR,0.6938271604938272
A11Va,0.7980324074074074
TCR-F5,0.8873546511627907
TCR-3598-2,0.852027027027027
MBP-TCR,0.9243915343915344
B3K508,0.7389770723104055
