,0
a3a,0.9467592592592592
TIL1383I,0.7037037037037037
TCR81-14,0.7802579365079364
18A2,0.775
NYE-S1,0.7339743589743589
TCR6,0.7534722222222223
TCR7,0.801948051948052
A6,0.7796143250688705
T1,0.7962962962962962
FLT3DY,0.6608187134502924
A23,0.9285714285714285
TCR2-T,0.7759259259259258
R24,0.8645833333333334
868Z11,0.5112781954887218
TCR-1E6,0.4268518518518518
APN-TCR,0.6580729166666667
EWW-TCR,0.8662037037037038
A11Va,0.7592592592592592
TCR-F5,0.8635802469135804
TCR-3598-2,0.832880658436214
MBP-TCR,0.9757575757575757
B3K508,0.9074074074074074
