,0
a3a,0.7933455433455433
TIL1383I,0.7090909090909091
TCR81-14,0.7708333333333334
18A2,0.8076315789473684
NYE-S1,0.7870370370370371
TCR6,0.8037749287749287
TCR7,0.8095238095238096
A6,0.7843137254901961
T1,0.9827586206896551
FLT3DY,0.7106060606060606
A23,0.8075396825396824
TCR2-T,0.6804347826086956
R24,0.7465020576131688
868Z11,0.7334656084656085
TCR-1E6,0.5555555555555556
APN-TCR,0.7191287878787879
EWW-TCR,0.719753086419753
A11Va,0.8321759259259259
TCR-F5,0.8801679586563308
TCR-3598-2,0.8727967097532314
MBP-TCR,0.9180952380952382
B3K508,0.6525573192239859
