,0
a3a,0.7924162257495592
TIL1383I,0.6549999999999999
TCR81-14,0.6872895622895623
18A2,0.7585714285714286
NYE-S1,0.7840544871794872
TCR6,0.780458089668616
TCR7,0.7930440771349861
A6,0.7735042735042734
T1,0.8936678614097969
FLT3DY,0.8449074074074074
A23,0.9189655172413792
TCR2-T,0.7211538461538461
R24,0.7962962962962963
868Z11,0.8741496598639457
TCR-1E6,0.5545977011494253
APN-TCR,0.7944871794871795
EWW-TCR,0.8305555555555556
A11Va,0.7910927456382001
TCR-F5,0.868348233290762
TCR-3598-2,0.8728632478632479
MBP-TCR,0.9105392156862745
B3K508,0.8244949494949494
