,0
a3a,0.8978021978021977
TIL1383I,0.7955555555555556
TCR81-14,0.719047619047619
18A2,0.8326719576719577
NYE-S1,0.7685185185185185
TCR6,0.7281237281237282
TCR7,0.7947845804988662
A6,0.8706293706293707
T1,0.6338383838383838
FLT3DY,0.7023188405797102
A23,0.7452991452991453
TCR2-T,0.7638095238095239
R24,0.8015151515151514
868Z11,0.7986111111111112
TCR-1E6,0.7246376811594203
APN-TCR,0.7913875598086125
EWW-TCR,0.7633838383838384
A11Va,0.819949281487743
TCR-F5,0.913129506152762
TCR-3598-2,0.8730819507290094
MBP-TCR,0.8683760683760684
B3K508,0.774074074074074
