,0
a3a,0.9305555555555555
TIL1383I,0.7629629629629631
TCR81-14,0.847718253968254
18A2,0.8759259259259259
NYE-S1,0.8317307692307693
TCR6,0.8379629629629629
TCR7,0.8409090909090908
A6,0.7796143250688705
T1,0.7222222222222222
FLT3DY,0.8596491228070176
A23,0.9841269841269842
TCR2-T,0.8509259259259259
R24,0.9027777777777777
868Z11,0.7694235588972432
TCR-1E6,0.8268518518518518
APN-TCR,0.85390625
EWW-TCR,0.9249999999999999
A11Va,0.7976430976430976
TCR-F5,0.8983164983164983
TCR-3598-2,0.8627572016460906
MBP-TCR,0.972979797979798
B3K508,0.6851851851851851
