,0
a3a,0.8811965811965812
TIL1383I,0.7492063492063492
TCR81-14,0.7435897435897436
18A2,0.8172398589065256
NYE-S1,0.7274831649831649
TCR6,0.6664631664631665
TCR7,0.7839002267573697
A6,0.8115773115773116
T1,0.6161616161616162
FLT3DY,0.5742028985507246
A23,0.7333333333333334
TCR2-T,0.7498412698412699
R24,0.8025252525252525
868Z11,0.8194444444444444
TCR-1E6,0.7406168710516536
APN-TCR,0.7759170653907496
EWW-TCR,0.6967171717171716
A11Va,0.8326289095519867
TCR-F5,0.9103919336477476
TCR-3598-2,0.8420311714429362
MBP-TCR,0.8515099715099715
B3K508,0.7938271604938271
