,0
a3a,0.9004884004884005
TIL1383I,0.7815873015873015
TCR81-14,0.7483516483516484
18A2,0.8276014109347444
NYE-S1,0.7668350168350169
TCR6,0.7594627594627595
TCR7,0.7687074829931971
A6,0.8414918414918415
T1,0.6287878787878788
FLT3DY,0.7014492753623188
A23,0.7598290598290598
TCR2-T,0.7698412698412699
R24,0.8020202020202021
868Z11,0.8263888888888888
TCR-1E6,0.7484206614641398
APN-TCR,0.8063795853269538
EWW-TCR,0.780050505050505
A11Va,0.8606649760495916
TCR-F5,0.9255705534775301
TCR-3598-2,0.8529713423831072
MBP-TCR,0.8822792022792023
B3K508,0.774074074074074
