,0
a3a,0.8897119341563786
TIL1383I,0.7816239316239316
TCR81-14,0.7723387723387724
18A2,0.8115740740740741
NYE-S1,0.8493055555555555
TCR6,0.7805555555555556
TCR7,0.7363547758284601
A6,0.7686011904761904
T1,0.9901960784313726
FLT3DY,0.925925925925926
A23,0.9135802469135802
TCR2-T,0.8547008547008547
R24,0.8630751964085297
868Z11,0.8142361111111112
TCR-1E6,0.9055555555555556
APN-TCR,0.7365520282186949
EWW-TCR,0.7424242424242423
A11Va,0.8352644087938206
TCR-F5,0.8822057351469117
TCR-3598-2,0.8503393308080809
MBP-TCR,0.9173076923076923
B3K508,0.7592592592592592
