,0
a3a,0.7878510378510378
TIL1383I,0.706060606060606
TCR81-14,0.7695707070707071
18A2,0.791578947368421
NYE-S1,0.8310185185185185
TCR6,0.8082858499525166
TCR7,0.7857142857142859
A6,0.7459893048128343
T1,0.9741379310344828
FLT3DY,0.7503787878787879
A23,0.7916666666666666
TCR2-T,0.7440217391304348
R24,0.8104938271604939
868Z11,0.7172619047619048
TCR-1E6,0.6652949245541838
APN-TCR,0.7145833333333332
EWW-TCR,0.6977072310405644
A11Va,0.7974537037037037
TCR-F5,0.8906115417743324
TCR-3598-2,0.8736192714453584
MBP-TCR,0.9474074074074075
B3K508,0.6754850088183422
