,0
a3a,0.795787545787546
TIL1383I,0.7040404040404041
TCR81-14,0.7704124579124579
18A2,0.8190350877192983
NYE-S1,0.8347222222222223
TCR6,0.8099477682811016
TCR7,0.75
A6,0.7606951871657754
T1,0.9741379310344828
FLT3DY,0.7026515151515152
A23,0.8075396825396824
TCR2-T,0.7317028985507247
R24,0.7893004115226336
868Z11,0.7251984126984127
TCR-1E6,0.7050754458161865
APN-TCR,0.7339015151515151
EWW-TCR,0.7410934744268077
A11Va,0.8101851851851851
TCR-F5,0.896156330749354
TCR-3598-2,0.8708969839404621
MBP-TCR,0.9348148148148149
B3K508,0.6261022927689595
