,0
a3a,0.9444444444444443
TIL1383I,0.6952380952380951
TCR81-14,0.7891865079365079
18A2,0.8638888888888889
NYE-S1,0.782051282051282
TCR6,0.7951388888888888
TCR7,0.7851731601731601
A6,0.7840220385674931
T1,0.753968253968254
FLT3DY,0.7207602339181286
A23,0.9880952380952381
TCR2-T,0.7731481481481483
R24,0.9077380952380952
868Z11,0.7318295739348372
TCR-1E6,0.6657407407407407
APN-TCR,0.7674479166666668
EWW-TCR,0.9375
A11Va,0.7535353535353536
TCR-F5,0.8630751964085297
TCR-3598-2,0.829917695473251
MBP-TCR,0.9911616161616162
B3K508,0.7870370370370372
