,0
a3a,0.9490740740740741
TIL1383I,0.7280423280423282
TCR81-14,0.7916666666666666
18A2,0.8907407407407408
NYE-S1,0.7938034188034188
TCR6,0.820601851851852
TCR7,0.8246753246753248
A6,0.7641873278236915
T1,0.746031746031746
FLT3DY,0.8596491228070176
A23,0.9920634920634921
TCR2-T,0.7972222222222222
R24,0.8958333333333334
868Z11,0.669172932330827
TCR-1E6,0.5787037037037037
APN-TCR,0.7924479166666667
EWW-TCR,0.9375
A11Va,0.7491582491582491
TCR-F5,0.8835578002244668
TCR-3598-2,0.8445679012345678
MBP-TCR,0.9820707070707071
B3K508,0.8148148148148149
