,0
a3a,0.9490740740740741
TIL1383I,0.7566137566137566
TCR81-14,0.8214285714285713
18A2,0.8740740740740741
NYE-S1,0.826923076923077
TCR6,0.8275462962962963
TCR7,0.8446969696969697
A6,0.9052341597796144
T1,0.7301587301587301
FLT3DY,0.8508771929824562
A23,0.9920634920634921
TCR2-T,0.8398148148148148
R24,0.8958333333333334
868Z11,0.7293233082706768
TCR-1E6,0.8305555555555556
APN-TCR,0.8815104166666666
EWW-TCR,0.9490740740740741
A11Va,0.8010101010101011
TCR-F5,0.8895622895622896
TCR-3598-2,0.8632921810699589
MBP-TCR,0.979040404040404
B3K508,0.777777777777778
