,0
a3a,0.8275335775335776
TIL1383I,0.7040404040404041
TCR81-14,0.8080808080808081
18A2,0.8249122807017543
NYE-S1,0.8481481481481481
TCR6,0.8111348528015195
TCR7,0.7925170068027212
A6,0.7125668449197861
T1,0.9827586206896551
FLT3DY,0.7890151515151516
A23,0.8214285714285715
TCR2-T,0.7201086956521738
R24,0.8353909465020576
868Z11,0.7156084656084656
TCR-1E6,0.8079561042524005
APN-TCR,0.746780303030303
EWW-TCR,0.7388007054673721
A11Va,0.8333333333333334
TCR-F5,0.8900462962962963
TCR-3598-2,0.8762044653349003
MBP-TCR,0.9394708994708996
B3K508,0.6631393298059964
