,0
a3a,0.9259259259259259
TIL1383I,0.6476190476190476
TCR81-14,0.7966269841269842
18A2,0.75
NYE-S1,0.7943376068376068
TCR6,0.7430555555555557
TCR7,0.7034632034632035
A6,0.7553719008264462
T1,0.753968253968254
FLT3DY,0.6184210526315789
A23,0.9444444444444443
TCR2-T,0.7814814814814817
R24,0.9112103174603176
868Z11,0.6466165413533834
TCR-1E6,0.7175925925925926
APN-TCR,0.6408854166666667
EWW-TCR,0.9375
A11Va,0.662962962962963
TCR-F5,0.8434343434343434
TCR-3598-2,0.827119341563786
MBP-TCR,0.9636363636363635
B3K508,0.7592592592592592
