,0
a3a,0.8925925925925927
TIL1383I,0.7982905982905982
TCR81-14,0.802059052059052
18A2,0.8150462962962962
NYE-S1,0.8525462962962963
TCR6,0.7824074074074074
TCR7,0.780214424951267
A6,0.7467757936507936
T1,0.9607843137254902
FLT3DY,0.8240740740740741
A23,0.908641975308642
TCR2-T,0.8867521367521368
R24,0.8612046389824167
868Z11,0.8038194444444443
TCR-1E6,0.9322222222222223
APN-TCR,0.7402998236331569
EWW-TCR,0.7524596615505706
A11Va,0.808972073677956
TCR-F5,0.8908810771555871
TCR-3598-2,0.8507733585858587
MBP-TCR,0.9053418803418802
B3K508,0.8296296296296296
