,0
a3a,0.8839506172839506
TIL1383I,0.7615384615384615
TCR81-14,0.7989510489510491
18A2,0.7888888888888889
NYE-S1,0.9018518518518519
TCR6,0.7574074074074074
TCR7,0.7246588693957116
A6,0.7879464285714285
T1,0.9901960784313726
FLT3DY,0.8680555555555557
A23,0.8648148148148148
TCR2-T,0.8194444444444443
R24,0.882154882154882
868Z11,0.7847222222222222
TCR-1E6,0.9033333333333333
APN-TCR,0.7627865961199295
EWW-TCR,0.7473435655253837
A11Va,0.7950089126559714
TCR-F5,0.8745313941392373
TCR-3598-2,0.8438683712121212
MBP-TCR,0.9107905982905983
B3K508,0.7555555555555555
