,0
a3a,0.8001763668430334
TIL1383I,0.6455555555555555
TCR81-14,0.7295875420875421
18A2,0.8114285714285714
NYE-S1,0.7934695512820512
TCR6,0.7748538011695906
TCR7,0.7775482093663912
A6,0.7624434389140271
T1,0.967741935483871
FLT3DY,0.9004629629629629
A23,0.8747126436781608
TCR2-T,0.7660256410256411
R24,0.8257575757575758
868Z11,0.7976190476190476
TCR-1E6,0.6856321839080458
APN-TCR,0.7591025641025642
EWW-TCR,0.7912037037037036
A11Va,0.8142026323844506
TCR-F5,0.871753937845892
TCR-3598-2,0.8819088319088318
MBP-TCR,0.9223856209150326
B3K508,0.8383838383838383
