,0
a3a,0.9026862026862027
TIL1383I,0.8114285714285714
TCR81-14,0.6985347985347986
18A2,0.8452380952380953
NYE-S1,0.7264309764309763
TCR6,0.7372812372812373
TCR7,0.7879818594104308
A6,0.8739316239316238
T1,0.6262626262626262
FLT3DY,0.7744927536231884
A23,0.7623931623931623
TCR2-T,0.7723809523809523
R24,0.7631313131313132
868Z11,0.8194444444444444
TCR-1E6,0.7186919360832403
APN-TCR,0.7886762360446572
EWW-TCR,0.7707070707070708
A11Va,0.830938292476754
TCR-F5,0.9005258307583889
TCR-3598-2,0.8758371040723981
MBP-TCR,0.8566381766381767
B3K508,0.774074074074074
