,0
a3a,0.886008230452675
TIL1383I,0.7965811965811965
TCR81-14,0.7674825174825175
18A2,0.7925925925925926
NYE-S1,0.8282407407407408
TCR6,0.7564814814814816
TCR7,0.7344054580896686
A6,0.7869543650793651
T1,0.9313725490196079
FLT3DY,0.8993055555555557
A23,0.908641975308642
TCR2-T,0.8557692307692308
R24,0.8503554059109616
868Z11,0.8315972222222222
TCR-1E6,0.9444444444444443
APN-TCR,0.7495590828924161
EWW-TCR,0.8252656434474616
A11Va,0.8330362448009506
TCR-F5,0.9040903648746785
TCR-3598-2,0.8575599747474746
MBP-TCR,0.9245726495726495
B3K508,0.825925925925926
