,0
a3a,0.9043956043956044
TIL1383I,0.7657142857142857
TCR81-14,0.63992673992674
18A2,0.8249559082892417
NYE-S1,0.7451599326599326
TCR6,0.7181522181522181
TCR7,0.7882086167800454
A6,0.8086635586635588
T1,0.6287878787878788
FLT3DY,0.6744927536231883
A23,0.7213675213675214
TCR2-T,0.7292063492063492
R24,0.7787878787878788
868Z11,0.8472222222222222
TCR-1E6,0.6763285024154589
APN-TCR,0.788835725677831
EWW-TCR,0.7505892255892256
A11Va,0.831360946745562
TCR-F5,0.9144305307096005
TCR-3598-2,0.8705480140774259
MBP-TCR,0.8532193732193732
B3K508,0.8111111111111112
