,0
a3a,0.85995115995116
TIL1383I,0.746031746031746
TCR81-14,0.7481684981684982
18A2,0.8172398589065256
NYE-S1,0.7192760942760943
TCR6,0.7655677655677655
TCR7,0.7621315192743764
A6,0.813908313908314
T1,0.611111111111111
FLT3DY,0.7147826086956521
A23,0.7401709401709402
TCR2-T,0.772063492063492
R24,0.76010101010101
868Z11,0.8194444444444444
TCR-1E6,0.7238944630248977
APN-TCR,0.7910685805422647
EWW-TCR,0.7654040404040403
A11Va,0.8678500986193294
TCR-F5,0.9048896839594515
TCR-3598-2,0.8423328305681247
MBP-TCR,0.8754415954415954
B3K508,0.7160493827160495
