,0
a3a,0.9305555555555555
TIL1383I,0.7671957671957671
TCR81-14,0.8174603174603176
18A2,0.8694444444444445
NYE-S1,0.8370726495726496
TCR6,0.8495370370370371
TCR7,0.8181818181818182
A6,0.8931129476584022
T1,0.7222222222222222
FLT3DY,0.9561403508771931
A23,0.9761904761904763
TCR2-T,0.7916666666666666
R24,0.8680555555555557
868Z11,0.7243107769423559
TCR-1E6,0.8675925925925926
APN-TCR,0.8325520833333333
EWW-TCR,0.9004629629629629
A11Va,0.8006734006734005
TCR-F5,0.8886083052749719
TCR-3598-2,0.875761316872428
MBP-TCR,0.9760101010101011
B3K508,0.7222222222222222
