,0
a3a,0.8995115995115994
TIL1383I,0.7911111111111112
TCR81-14,0.7622710622710622
18A2,0.826058201058201
NYE-S1,0.7712542087542088
TCR6,0.7549857549857549
TCR7,0.7798185941043084
A6,0.8554778554778554
T1,0.6262626262626263
FLT3DY,0.7628985507246377
A23,0.7752136752136751
TCR2-T,0.7701587301587303
R24,0.8151515151515151
868Z11,0.8125
TCR-1E6,0.7577108881456707
APN-TCR,0.801913875598086
EWW-TCR,0.7810606060606061
A11Va,0.8493941955480416
TCR-F5,0.922263782728899
TCR-3598-2,0.8697033685268979
MBP-TCR,0.8871794871794871
B3K508,0.7901234567901234
