,0
a3a,0.8076923076923078
TIL1383I,0.6828282828282829
TCR81-14,0.7723063973063974
18A2,0.8019298245614035
NYE-S1,0.8425925925925927
TCR6,0.8099477682811017
TCR7,0.8027210884353743
A6,0.7540106951871657
T1,0.9741379310344828
FLT3DY,0.7708333333333334
A23,0.8055555555555555
TCR2-T,0.7027173913043478
R24,0.8650205761316873
868Z11,0.7182539682539684
TCR-1E6,0.7722908093278464
APN-TCR,0.7195075757575756
EWW-TCR,0.7403880070546737
A11Va,0.8379629629629628
TCR-F5,0.8807601205857019
TCR-3598-2,0.8688601645123385
MBP-TCR,0.9318518518518518
B3K508,0.6419753086419754
