,0
a3a,0.9675925925925926
TIL1383I,0.7195767195767195
TCR81-14,0.6999007936507936
18A2,0.8527777777777779
NYE-S1,0.6907051282051282
TCR6,0.7592592592592592
TCR7,0.7727272727272728
A6,0.7421487603305786
T1,0.8095238095238094
FLT3DY,0.6023391812865497
A23,0.9722222222222222
TCR2-T,0.5787037037037037
R24,0.888888888888889
868Z11,0.711779448621554
TCR-1E6,0.26944444444444443
APN-TCR,0.7591145833333334
EWW-TCR,0.8861111111111111
A11Va,0.7235690235690235
TCR-F5,0.8730639730639731
TCR-3598-2,0.8422633744855966
MBP-TCR,0.9608585858585857
B3K508,0.8425925925925927
