,0
a3a,0.8826617826617826
TIL1383I,0.791111111111111
TCR81-14,0.7509157509157509
18A2,0.8258377425044091
NYE-S1,0.718013468013468
TCR6,0.7334147334147335
TCR7,0.7839002267573697
A6,0.823038073038073
T1,0.5883838383838383
FLT3DY,0.7028985507246377
A23,0.752991452991453
TCR2-T,0.7377777777777778
R24,0.7393939393939394
868Z11,0.8263888888888888
TCR-1E6,0.6767001114827202
APN-TCR,0.7750398724082935
EWW-TCR,0.6773569023569023
A11Va,0.818822203437588
TCR-F5,0.9000379465495745
TCR-3598-2,0.8141980894922072
MBP-TCR,0.8583475783475784
B3K508,0.7222222222222223
