,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.81625,0.7473391388485728,0.814176910433595,0.750581160667824,0.7195442992011619,0.6941015089163237,0.6877528282869371,0.7230544965238842,0.7791695906432748,0.8401891252955084,0.7375054608999564
1,0.8412782975282975,0.7128160159469458,0.8068713450292399,0.7314730167022189,0.7616512605042017,0.751860231271996,0.608189787839229,0.7178263205222531,0.8050153711023276,0.85421888053467,0.7230731286225183
2,0.8325772956054647,0.7305495689655173,0.8311742424242424,0.7288219967735184,0.7363552517361112,0.7564709595959597,0.6529492455418381,0.7458500929007492,0.8016861854890024,0.8536068376068376,0.7068194375998686
3,0.8288277228575737,0.7252838713512871,0.8133764832793958,0.7307219662058372,0.730283227154751,0.7092372134038801,0.654286858974359,0.7322493224932249,0.7719378403364487,0.850664767331434,0.7232895970009373
4,0.8330326313497372,0.7534109477124183,0.8165070456902336,0.759173173720617,0.7870834493641511,0.7031866596822072,0.64787922705314,0.7381523024318537,0.7745766453690717,0.852880658436214,0.68459008097166
5,0.8266915523271455,0.7430798368298368,0.8226615768750601,0.815847619047619,0.7787504485617692,0.728468899521531,0.649212769030767,0.7732497387669802,0.7808807431018384,0.8488888888888889,0.7622393401805166
6,0.8683035714285715,0.7309252339433425,0.8263087606837608,0.816820987654321,0.8092565597667639,0.7293193861021883,0.6330274874177313,0.7776847906945289,0.7821369537171424,0.8521478521478522,0.8436213991769547
7,0.8730517848164907,0.7221408221408221,0.8344501526319709,0.8153391791499209,0.8241850482383443,0.7520477207977208,0.6239712553695451,0.7853144478403277,0.7655329125917362,0.8727380952380952,0.8552123552123551
8,0.8801247355978599,0.7279864532019705,0.82,0.8244184455391351,0.8266209272624669,0.7661144917737209,0.6175870348139255,0.8017195767195767,0.8176713947990545,0.8535954785954786,0.8270761576731727
9,0.8721340388007054,0.7404126984126984,0.8154166666666667,0.8449466056445463,0.829922748191979,0.7686112180721345,0.6086189516129032,0.792113442113442,0.8164328231292517,0.8191089640365004,0.8151234567901234
