,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8045930001982947,0.7503272716924215,0.8143080923829586,0.751232838738857,0.7228052902072509,0.6930727023319617,0.6688485663082439,0.7291815052231719,0.7821900584795323,0.8413711583924351,0.7336561331974177
1,0.839424786628734,0.7250024281274282,0.8047611220688143,0.7467622334609075,0.7310705179817498,0.7760897435897437,0.630931533309984,0.7462359098228664,0.8121671671671672,0.8548156104547081,0.7610534409842368
2,0.840302860910446,0.7464956275720165,0.8043877210543878,0.7769135802469136,0.7049865462489344,0.7952097505668934,0.6711447811447812,0.7606015883055731,0.8068036773140742,0.8568228366615463,0.7333758503401361
3,0.8455904236694677,0.7538850038850038,0.8130822791016966,0.7815531184225102,0.7316068205566638,0.697777464081812,0.6521212121212122,0.8067061143984221,0.7751538461538461,0.8547745358090185,0.7553560025542785
4,0.8489921536796537,0.7645747599451304,0.8160215435606061,0.787744341563786,0.7558180302082741,0.6998179469109701,0.6620362426599556,0.8169768128784521,0.7750487329434698,0.8358262108262108,0.7723940185830429
5,0.8411008521240291,0.7788154269972453,0.8142061642061642,0.7832525252525254,0.7198406588279208,0.7079332418838592,0.665514403292181,0.8103405853405853,0.7663675639747424,0.851111111111111,0.7934997750787224
6,0.857742580065629,0.7930311032863849,0.8180954847621514,0.7897675610441568,0.71337513061651,0.7287867452227313,0.6655632593448568,0.8259232026143791,0.8117125672681228,0.8606582125603864,0.8291095478595478
7,0.8544141625902633,0.8003863826232247,0.8317979797979799,0.7876492194674013,0.7495323606434718,0.7483825051759835,0.6340643274853801,0.814488589038814,0.8307381776239907,0.8578643578643579,0.8100366300366301
8,0.8530982905982906,0.8068086883876356,0.8391067538126361,0.7857479720807395,0.7670896464646463,0.7629222629222631,0.6255888241182359,0.811904761904762,0.8234281591424448,0.8475877192982456,0.7764981409049204
9,0.8425844988344989,0.8198289119569396,0.8448559670781893,0.7731764102000036,0.7911364258347017,0.7336293974225008,0.6319839015151515,0.8029562594268477,0.7963732004429679,0.9012345679012346,0.7553558460421206
